-1,-3,-2,-3,-7,-4,-8,-5,-7,-5,-6,-4,-4,-4,-4,-5,-5,-5,-4,-4,-3,-4,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-2,-3,-2,-4,-2,-3,-2,-3,-2,-4,-2,-4,-2,-4,-2,-4,-2,-4,-2,-4,-2,-5,-2,-5,-2,-7,-1,-12,0,-7,-2,-1,-4,-2,-4,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-10,-6,-14,-8,-6,-5,-3,-3,-9,-8,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-3,-4,-4,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-3,-4,-3,-4,-2,-5,-2,-5,-2,-6,-2,-6,-2,-3,-3,-1,-4,-4,-3,-2,-3,2,-3,85.953,-6.7962,45.18,687.26,44.754,6.2038,53.228,828.88,1
-1,-7,0,-7,3,-7,5,-5,3,-5,3,-5,1,-5,1,-5,1,-5,0,-6,-1,-6,-1,-7,-1,-8,-1,-8,-2,-9,-2,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,0,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,0,-8,0,-8,0,-8,1,-8,-1,-7,-2,-7,2,-7,0,-8,0,-7,0,-7,0,-7,0,-7,-1,-7,3,-5,-11,-13,-15,-17,-1,-7,-1,-7,-1,-6,0,-6,0,-6,-1,-5,0,-5,0,-5,-1,-5,-1,-5,-1,-5,-1,-4,-2,-4,-2,-4,-3,-4,-3,-4,-3,-4,-3,-6,-2,-6,-2,-6,-1,-7,-2,-7,0,-7,0,-8,-3,-7,-7,-5,-2,-7,-4,-7,-2,-7,51.084,-8.5288,46.185,747.65,46.511,8.4712,67.084,880.27,1
1,-6,2,-6,9,-4,6,-5,5,-5,3,-6,3,-7,2,-6,2,-7,2,-7,2,-8,2,-9,2,-8,2,-9,3,-9,3,-9,3,-9,3,-7,4,-7,4,-7,4,-7,4,-8,5,-8,5,-8,5,-8,5,-8,6,-8,6,-8,7,-8,14,-12,13,-10,12,-9,5,-6,1,-6,2,-5,2,-6,2,-6,1,-6,-1,-7,9,-4,9,-4,12,-1,9,-2,8,-2,7,-2,7,-3,5,-3,5,-3,5,-4,4,-4,4,-4,4,-4,4,-4,3,-2,3,-3,3,-3,3,-3,3,-3,2,-3,2,-3,2,-2,0,-3,0,-3,0,-3,1,-4,0,-5,0,-4,0,-5,4,-6,0,-5,1,-5,1,-6,75.67,-9.7316,86.489,666.44,106.49,12.268,136.43,1036.4,1
0,-5,-1,-4,-6,-6,-4,-6,-3,-6,-1,-5,0,-5,0,-6,0,-5,0,-6,0,-6,-1,-5,-1,-6,-1,-6,-1,-6,0,-7,0,-5,0,-3,0,-3,0,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-2,-3,-2,-3,-3,-3,-6,-1,-1,-4,-3,-4,-1,-4,0,-4,-1,-5,-1,-5,-1,-4,0,-4,2,-4,2,-4,2,-3,5,-1,-1,-5,3,-2,-1,-6,-2,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,0,-6,0,-6,0,-8,0,-8,0,-7,1,-7,1,-7,1,-6,1,-6,0,-5,1,-5,1,-6,1,-5,1,-5,2,-5,2,-6,3,-5,2,-5,3,-5,1,-5,-1,-5,73.38,-8.3489,54.114,619.85,87.922,8.6511,111.57,1095,1
-1,-4,-2,-5,-4,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-4,-2,-4,-2,-3,-2,-2,-1,-3,-1,-2,-1,-1,-1,-2,-2,-1,-3,-3,-3,-7,-3,-7,-3,-7,-2,-6,-3,-4,-3,-3,-4,-3,-4,-3,-4,-3,-4,-3,-5,-3,-5,-3,-9,-1,-14,0,-10,-2,-2,-5,-3,-5,-2,-5,0,-5,0,-5,0,-5,0,-4,-13,-8,-11,-9,-5,-7,10,4,-12,-13,-7,-9,-6,-9,-5,-9,-5,-9,-4,-9,-4,-9,-3,-9,-4,-9,-3,-9,-3,-8,-2,-8,-2,-9,-2,-9,-2,-8,-1,-9,-1,-8,0,-9,0,-8,0,-7,-2,-6,-3,-5,-2,-5,-2,-5,-1,-5,-2,-5,-1,-5,-1,-5,0,-5,61.601,-10.32,37.499,762.96,25.979,5.6799,61.861,921.88,1
0,-7,0,-6,0,-6,-1,-6,-1,-6,-1,-6,-1,-5,0,-5,-1,-5,0,-5,0,-5,-1,-4,-1,-4,-1,-4,-1,-3,-2,-3,-1,-3,-1,-3,-2,-3,-2,-3,-3,-4,-2,-6,-2,-7,-1,-7,-1,-7,-1,-7,0,-8,1,-8,2,-9,2,-9,2,-8,0,-7,-5,-6,-1,-6,2,-6,-1,-6,-1,-6,-1,-6,-4,-7,8,-3,9,-1,-13,-12,-19,-18,1,-4,0,-4,0,-4,-1,-4,0,-4,-1,-3,-1,-3,-1,-3,-1,-3,-2,-3,-1,-4,-2,-4,-2,-4,-3,-4,-2,-5,-2,-5,-2,-6,-2,-6,-2,-6,-2,-6,-1,-7,0,-7,-1,-7,-2,-6,-4,-6,-5,-5,-6,-6,-2,-6,-1,-6,49.428,-6.88,63.812,811.04,48.889,8.12,64.428,871.28,1
1,-6,4,-7,11,-5,9,-5,6,-6,5,-6,5,-7,4,-8,3,-8,2,-9,3,-9,4,-9,4,-9,4,-9,4,-9,5,-9,5,-9,4,-9,5,-9,5,-9,6,-9,6,-9,6,-9,6,-9,6,-9,6,-9,6,-8,6,-8,5,-7,12,-10,12,-10,13,-10,9,-8,4,-7,1,-7,2,-6,2,-7,2,-7,3,-7,4,-7,1,-8,15,-1,13,-1,10,-2,10,-2,8,-3,7,-4,6,-4,6,-5,6,-5,5,-5,5,-5,5,-5,4,-5,5,-5,5,-5,5,-5,4,-6,4,-6,4,-6,5,-6,5,-7,5,-7,5,-7,5,-7,3,-6,3,-6,4,-7,4,-7,0,-6,0,-7,1,-6,79.028,-9.4147,83.427,657.97,147,9.5853,61.596,1113.2,1
0,-5,-2,-5,-4,-6,-3,-6,-2,-6,-1,-6,-2,-6,-1,-6,0,-7,0,-6,-1,-7,-1,-7,0,-6,0,-5,0,-5,0,-5,0,-5,1,-5,1,-5,1,-5,1,-5,1,-5,1,-5,1,-5,1,-5,1,-5,1,-5,2,-6,5,-8,3,-7,3,-6,-3,-3,-2,-4,-1,-4,-1,-4,-1,-5,-1,-5,-1,-5,1,-5,1,-5,1,-5,3,-3,6,-1,5,-1,0,-5,1,-4,2,-3,1,-3,1,-3,1,-3,0,-5,1,-5,1,-5,1,-5,0,-5,0,-5,1,-5,1,-4,1,-4,1,-4,0,-4,0,-4,0,-4,0,-4,0,-4,1,-5,1,-5,0,-4,-2,-4,6,-5,2,-4,0,-5,88.959,-9.7536,90.534,576.94,132.56,9.2464,72.016,1155.3,1
-1,-5,-2,-5,-8,-6,-6,-6,-3,-5,-4,-6,-3,-5,-3,-5,-3,-4,-1,-3,-1,-2,-1,-2,-2,-3,-2,-4,-2,-4,-2,-4,-2,-4,-2,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-5,-3,-8,-1,-12,1,-10,-1,-2,-5,-2,-4,-1,-5,0,-5,-1,-5,-1,-5,-1,-4,-1,-4,-1,-4,-2,-4,-11,-10,-16,-14,-5,-7,-8,-10,-6,-10,-6,-10,-5,-10,-5,-10,-4,-10,-3,-8,-3,-8,-3,-8,-2,-8,-2,-8,-2,-6,-2,-7,-2,-7,-2,-6,-2,-7,-1,-7,-1,-7,0,-7,0,-7,0,-7,0,-6,1,-6,1,-6,2,-6,-3,-5,0,-5,1,-5,100.55,-8.8359,80.85,649.29,35.99,6.1641,36.373,931.25,1
-1,-7,0,-6,0,-6,-1,-6,-2,-6,-1,-5,-1,-5,-2,-5,-2,-5,-4,-6,-4,-6,-3,-5,-3,-5,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-6,-5,-6,-5,-6,-5,-6,-5,-6,-5,-7,-5,-7,-5,-7,-5,-8,-5,-7,-6,-10,-5,-7,-7,-4,-8,0,-8,-1,-7,-1,-6,-2,-7,-7,-8,-11,-9,-10,-10,9,1,0,-5,-13,-14,-4,-7,-5,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-5,-5,-4,-4,-4,-5,-4,-5,-4,-5,-6,-6,-4,-6,-5,-5,-6,-5,-5,-6,-5,-6,-4,-7,-5,-7,-5,-8,-5,-8,-5,-7,-6,-7,-6,-3,-7,-2,-8,-2,-8,-3,-7,54.714,-6.9709,43.179,845.79,43.015,9.0291,70.714,836.26,1
