-4,-1,-4,-1,-4,-2,-4,-1,-6,-2,-6,-2,-7,-4,-9,-5,-10,-7,-11,-11,-11,-12,-9,-13,-5,-8,-3,-3,-3,-1,-2,0,-3,1,-3,2,-2,2,-3,0,-2,-2,-2,0,-3,0,-4,1,-4,1,-4,1,-3,0,-3,0,-1,-2,1,-3,3,-3,4,-3,10,-4,10,-3,2,0,2,0,2,0,6,1,10,2,8,3,1,1,1,1,-1,1,-2,0,-4,-2,-4,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-2,-2,-3,-3,-7,-3,-3,-3,-3,-2,-3,-2,-1,-3,0,-3,1,-9,10,-11,11,-11,11,-11,9,-10,6,-9,3,-8,2,-7,1,-7,0,-6,0,-7,0,-5,-1,-4,0,345.28,-18.644,70.972,1363.7,71.126,18.356,465.58,904.97,3
0,0,-2,-1,-7,-2,-9,-3,-10,-4,-11,-7,-11,-8,-7,-6,-3,-3,9,11,4,6,6,13,-1,0,4,11,2,11,1,11,1,11,-1,11,-2,11,-2,11,-3,7,-2,3,-1,2,-1,1,-2,1,-2,1,-2,1,-2,1,-1,0,2,-2,6,-4,9,-4,6,-2,1,0,1,-1,0,-1,0,0,0,0,2,1,8,3,15,7,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-4,-1,-12,1,-12,1,-12,2,-12,4,-12,4,-12,4,-8,1,-3,6,-9,0,-1,-4,3,-9,5,-12,6,-11,5,-8,3,-6,1,-3,1,0,0,0,-1,432.01,-7.2556,52.073,1421.6,51.657,6.7444,432.42,857.68,3
-1,0,-1,0,-1,0,2,-1,2,-1,16,7,7,3,20,14,18,14,7,4,12,11,8,6,11,15,3,0,4,0,4,0,3,0,4,0,4,0,3,0,4,0,4,0,4,0,4,-1,5,-1,5,-1,5,-1,5,-1,4,0,3,1,3,1,3,0,0,1,1,0,1,1,1,1,1,0,1,0,1,-1,0,-1,0,-2,12,5,7,3,4,1,5,1,4,1,4,1,4,1,5,1,4,1,4,1,4,1,4,1,4,1,3,1,4,1,4,1,3,1,4,1,10,-11,15,-16,11,-8,17,-13,18,-12,21,-11,15,-6,5,-1,1,1,1,1,-1,1,-1,1,-1,1,43.491,-7.5523,69.82,1215.2,69.112,7.4477,58.491,1166.4,3
2,-1,1,-1,2,-1,2,0,16,7,8,4,19,12,3,1,3,1,3,1,3,1,2,1,2,1,3,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,3,0,1,0,5,-2,1,1,-2,1,-2,1,-3,0,-3,-1,-3,-1,-3,-1,-4,-2,-1,-1,3,1,-3,-3,0,-1,3,1,3,1,3,1,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,-1,2,0,8,-4,12,-4,9,-2,5,-1,2,-1,2,-1,2,-1,30.23,-7.4649,55.608,896.06,88.492,7.5351,57.346,1159.5,3
1,1,2,1,1,1,-3,0,-19,-8,-22,-11,-15,-8,-5,-2,-5,-2,-5,-2,-5,-2,-4,-2,-4,-2,-4,-1,-3,-1,-3,-1,-3,-1,-3,-1,-3,-1,-2,-1,-3,-1,-3,-1,-3,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-4,0,-4,1,-13,5,-3,0,-1,-1,1,-1,2,-1,2,0,2,0,2,0,3,2,0,0,-2,0,-4,-1,-4,-2,-4,-1,-4,-1,-3,-1,-3,-1,-2,0,-3,0,-3,0,-3,0,-2,0,-3,0,-3,0,-2,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-4,0,-3,0,-3,0,-7,2,-12,4,-13,3,-9,2,-1,0,1,0,1,0,59.238,-8.2497,68.827,1209.5,68.263,7.7503,75.238,912.83,3
-2,-1,0,0,0,1,1,1,3,2,1,2,-4,-2,-15,-11,-17,-14,-11,-10,-11,-13,-9,-11,-2,0,-2,0,-3,0,-3,0,-2,0,-3,0,-3,1,-3,1,-3,1,-3,1,-3,1,-4,1,-4,1,-4,1,-5,1,-4,1,-5,1,-5,1,-4,0,-10,2,1,-1,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,1,-11,-4,-6,-2,-2,1,-2,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-2,0,-3,0,-3,0,-3,0,-3,0,-3,0,-3,0,-2,0,-3,0,-3,0,-3,0,-15,14,-20,17,-10,6,-16,9,-9,4,1,-2,7,-4,7,-3,2,-1,-2,0,-3,0,481.24,-7.8016,36.138,1337.2,65.273,8.1984,671.84,926.17,3
1,0,1,0,3,0,6,2,7,3,6,3,2,1,2,1,3,2,-1,-2,1,1,0,-1,-5,-12,-4,-12,-3,-12,-2,-13,-1,-14,1,-14,2,-13,1,-6,1,-2,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,1,-6,2,-12,3,-4,0,1,-1,3,0,3,0,1,0,-2,-1,-12,-4,-5,-3,-1,-1,0,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3,-1,12,-2,13,-3,12,-4,11,-5,10,-6,10,-7,10,3,-4,7,-7,-5,4,3,-2,3,-2,3,-2,3,-1,3,-1,0,-1,1,-1,1,0,371.07,-21.589,32.214,1539.6,76.148,11.944,370.53,886.4,3
5,1,3,1,4,1,4,1,5,2,7,2,8,4,9,6,10,6,7,5,6,4,6,3,4,1,4,1,6,6,5,3,5,10,4,10,3,8,4,1,5,-3,6,-4,7,-5,7,-5,8,-5,9,-4,9,-4,8,-3,7,-1,5,1,3,2,1,2,1,2,-2,2,0,2,-2,1,-1,1,1,1,0,0,-1,-1,2,0,3,0,3,0,4,1,6,3,6,4,6,4,5,4,5,4,5,4,5,4,5,4,4,4,5,1,5,-8,5,-7,5,-1,6,-5,4,2,4,1,5,0,7,-2,9,-3,10,-5,11,-4,10,-2,8,-1,6,0,4,1,6,1,6,1,7,1,177.38,-12.558,112.63,1099,113.34,11.442,206.38,721.61,3
2,0,3,0,1,0,2,0,4,1,5,3,7,4,7,4,6,5,7,6,6,7,5,7,4,8,3,7,1,1,1,4,0,-2,1,-3,1,-4,2,-5,2,-5,3,-6,3,-5,2,-2,1,0,0,1,0,1,-1,2,-1,1,-1,0,-2,0,-2,1,-4,1,-2,0,-6,0,-6,0,-7,-1,-3,-1,-10,-3,-4,-2,-4,-2,-3,-2,-2,-1,-1,-1,-1,-2,0,-1,0,-1,1,-1,1,0,2,4,2,7,2,7,1,6,1,6,0,4,1,2,2,-4,1,0,3,-7,5,-6,4,-6,4,-5,5,-4,6,-3,5,-3,5,-3,3,-1,4,-1,3,-1,2,0,2,0,1,0,63.203,-15.291,99.161,701.28,80.27,17.709,101.26,704.19,3
-6,0,-5,0,-3,0,-3,1,-5,-1,-7,-2,-9,-4,-10,-4,-10,-5,-10,-7,-11,-10,-11,-11,-10,-13,-9,-14,-8,-13,-6,-9,-4,-1,-5,0,-4,1,-5,2,-4,2,-5,3,-5,2,-4,-1,-3,-1,-4,-1,-5,1,-5,0,-5,1,-4,1,-3,0,-2,-1,0,-1,1,-1,3,-1,4,-1,4,0,0,1,8,3,4,3,1,2,0,2,-2,1,-3,0,-5,-1,-6,-2,-5,-1,-4,1,-3,2,-4,-1,-5,-4,-5,-4,-4,-3,-5,-3,-4,-1,-4,-1,-5,2,-9,12,-10,14,-12,12,-11,10,-10,8,-10,5,-9,4,-9,3,-9,2,-6,1,-6,0,-5,0,-4,0,-6,0,-6,-1,193.91,-15.203,82.145,1194.5,64.875,14.797,253.78,808.02,3
