-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,-2,1,-2,1,-2,2,0,2,0,3,0,3,0,2,0,3,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,4,0,3,0,3,0,3,1,2,1,2,1,-1,2,-3,3,-2,2,2,1,6,0,12,0,12,1,9,2,9,2,4,1,4,2,4,1,3,1,4,1,3,1,3,1,3,1,4,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,3,1,3,1,2,1,2,2,2,2,2,1,2,1,2,1,2,0,1,1,1,0,2,1,1,1,0,0,27.771,-5.3497,22.049,539.69,45.529,6.6503,39.771,351.53,2
2,-1,0,-1,1,-1,2,-1,1,-1,0,-1,0,-2,-3,-5,-3,-6,1,-2,1,-2,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-2,4,-2,4,-2,7,-3,9,-4,9,-3,5,-1,1,-1,0,0,1,0,0,-2,2,-1,6,0,5,0,4,0,5,1,4,1,4,1,4,2,4,2,3,2,3,1,3,1,2,1,2,0,2,0,2,0,2,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,-1,1,0,2,-1,2,-1,2,-1,2,-1,3,0,104.68,-5.465,22.197,452.72,76.794,7.535,67.276,314.95,2
4,-1,4,-1,2,-1,1,-2,2,-1,2,-2,1,-1,1,-2,0,-4,-1,-5,2,-1,1,-2,2,-2,2,-2,2,-2,2,-2,3,-1,2,-1,3,-1,2,-1,3,-1,2,-1,3,-1,2,-1,2,-1,3,-1,3,-1,3,-1,2,-1,3,-1,4,-2,3,-1,3,-1,3,-1,3,-1,-2,-1,5,-1,1,-1,1,-1,3,0,4,0,4,1,3,0,4,1,4,1,4,0,4,0,4,1,3,2,3,2,3,2,3,3,3,2,2,2,2,1,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,-1,2,-1,4,-1,4,-1,5,-1,4,-1,158.52,-5.7842,28.693,284.9,107.68,10.216,74.247,260.28,2
4,0,3,0,3,0,4,0,3,-1,3,-1,5,-1,3,-2,3,-2,8,3,4,-2,5,-1,5,-1,5,-1,5,-1,5,-1,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,6,-2,7,-2,7,-2,7,-2,7,-2,8,-2,9,-2,9,-2,8,-1,6,0,5,0,5,0,5,0,5,0,-2,-1,5,0,7,1,14,3,9,2,8,1,7,1,6,0,6,0,5,0,5,0,5,-1,6,0,6,0,6,1,6,1,6,2,5,2,5,3,4,2,4,3,5,3,5,2,5,2,5,1,5,1,4,1,4,2,4,1,4,1,4,1,4,1,3,1,4,1,4,0,4,0,223.97,-7.5672,48.677,272.95,120.77,12.433,99.158,305.91,2
5,-1,7,0,7,0,5,0,4,0,3,0,1,-1,3,0,3,1,-5,-8,-3,-8,-4,-9,-3,-9,-2,-8,1,-2,1,-1,1,-1,1,-1,1,-1,1,-1,0,-1,1,-1,1,-1,1,-1,0,-1,0,-1,1,-1,0,-1,0,-1,0,-1,0,-1,4,-3,4,-2,3,-2,2,-1,2,-2,1,-1,-1,-2,-3,-3,-10,-5,-3,-4,-1,-3,0,-2,1,-1,1,-1,2,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,-1,0,0,0,0,-1,0,-1,0,0,-1,0,-2,1,-1,1,-2,2,-2,2,-2,2,-2,2,-2,2,-1,3,-2,163.3,-7.2646,52.078,313.26,125.33,14.735,115.56,233.47,2
4,0,4,0,5,0,6,1,6,0,6,0,7,1,5,1,5,0,6,0,5,0,5,0,5,-1,5,0,5,-2,6,1,5,1,6,1,5,1,5,1,6,1,5,1,5,1,5,1,6,1,6,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,6,0,7,0,7,1,10,1,9,1,8,1,8,1,8,2,6,1,5,0,4,-1,4,-1,4,-2,4,-2,4,-3,4,-3,4,-4,4,-3,5,-3,5,-3,6,-2,6,-1,6,0,5,1,5,2,5,1,5,1,5,2,5,2,4,2,4,3,3,1,3,2,3,2,4,1,5,1,4,1,5,0,4,1,178.37,-6.7224,44.233,366.58,92.791,12.278,151.93,284.53,2
3,0,3,0,4,1,4,0,5,2,6,2,4,2,4,1,2,0,2,0,3,0,4,0,3,1,3,-1,1,-5,1,-8,3,-2,3,-2,3,-1,3,-1,3,-1,4,-1,3,-1,3,-1,3,-1,3,-1,4,-1,4,-1,4,-1,4,-1,4,-1,1,1,2,0,2,1,2,0,2,0,1,0,2,0,3,0,3,0,3,0,6,2,5,1,4,1,4,1,3,1,4,1,4,1,3,1,3,1,3,0,3,0,3,-1,3,-2,3,-3,3,-2,4,-1,3,-1,3,0,2,2,2,2,1,1,2,1,2,0,2,1,2,1,2,0,2,1,2,0,3,0,2,0,3,0,203.73,-8.8476,60.109,333.06,115.1,10.152,174.72,280.74,2
3,0,3,-1,3,-1,3,0,4,0,3,1,3,0,3,0,3,1,3,0,2,0,1,0,2,0,2,0,2,0,1,-1,1,-6,1,-5,2,-3,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2,-2,2,-1,2,-1,2,0,2,-1,1,-1,0,0,-2,-1,-2,-2,-2,-2,-1,-2,0,-1,1,-1,1,-1,1,-1,1,-1,1,-1,2,-1,2,-1,2,-1,1,-1,1,-1,1,-1,1,-1,1,-2,1,-3,3,-3,2,-1,1,-1,1,0,2,0,1,0,1,0,1,-1,2,-1,1,0,1,-1,1,-1,1,-1,3,-1,3,-1,160.46,-13.139,39.922,355.6,107.09,9.8609,185.46,229.02,2
1,0,2,0,1,0,2,0,2,0,2,0,2,1,2,1,2,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,-1,1,0,1,-2,1,-2,1,-2,0,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-2,-1,-2,-1,-2,-1,-2,-2,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,1,0,1,0,1,1,0,3,-1,3,-1,2,0,0,1,-1,1,-1,2,-1,2,-2,2,-1,1,-1,2,-1,2,-1,2,0,2,-1,1,0,1,0,123.12,-12.735,47.598,337.98,97.122,10.265,147.12,213.84,2
1,1,0,2,0,2,0,2,0,3,0,4,1,4,1,5,1,6,1,7,0,8,0,7,-2,6,-3,4,-4,2,-4,1,-4,1,-5,-1,-5,-1,-4,-2,-3,-3,-3,-2,-4,-1,-4,0,-4,0,-4,1,-5,1,-5,1,-5,1,-6,1,-8,2,-15,5,-9,2,-4,0,-13,1,-16,0,-17,0,-16,-2,-13,-2,-13,-2,-13,-4,-13,-4,-12,-5,-10,-4,-8,-3,-6,-2,-5,-1,-5,0,-5,1,-4,2,-4,3,-4,4,-4,3,-5,4,-5,4,-5,3,-4,1,-4,-1,-3,-3,-2,-3,-2,-3,-2,-2,-2,-2,-2,-1,-1,-1,0,-2,0,-2,1,-1,1,-1,1,0,1,0,1,0,31.904,-14.348,40.025,46.025,39.401,13.652,94.03,84.03,2
